	time	[ADP]	[ATP]	[C1__ADP]	[C1__ATP]	[C1__Fructose]	[C1__GADP]	[C1__Glucose]	[C1__Phosphoglycerate]	[C1__Pyruvate]	[Glucose]	[Pyruvate]	[dummy]	ADP_Ex	ATP_Ex	C1__R3	C1__R4	C1__R5	C1__R6	C2__R0	C2__R1	C2__R2	C2__R3	Glucose_Ex	Pyruvate_Ex	C1__default_max	C1__default_min	C1__default_rv_min	C2__Km	C3__default_min	C3__default_rv_min	C3__max_default	dt	max_adp	max_atp	max_glucose	max_pyruvate	min_adp	min_atp	min_glucose	min_pyruvate	rateOfADP	rateOfATP	rateOfGlcxt	rateOfPy
4.3	4.3	3.8983203893075515e-06	0.07840237128532766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10378872979909949	2.2455105933005752	0.0	0.07840237128532768	0.07840237128532766	0.039201185642663824	0.03920118564266383	0.07840237128532766	0.07840237128532766	0.03445543788950699	3.056256482846917e-06	0.019964996437642806	0.07840237128532766	0.039201185642663824	0.07840237128532766	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.07840237128532766	0.10378872979909949	1000.0	0.0	-1000.0	0.0	0.0	0.07840237128532768	0.07840237128532766	0.039201185642663824	0.07840237128532766
4.4	4.4	3.604369196686223e-06	0.07499955683535192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10180170577767154	2.2533508304291074	0.0	0.07499955683535192	0.07499955683535192	0.037499778417675954	0.03749977841767596	0.07499955683535192	0.07499955683535192	0.03214255868539938	2.7031634922323512e-06	0.018917290091739744	0.07499955683535192	0.037499778417675954	0.07499955683535192	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.07499955683535192	0.10180170577767154	1000.0	0.0	-1000.0	0.0	0.0	0.07499955683535192	0.07499955683535192	0.037499778417675954	0.07499955683535192
4.5	4.5	3.3439429487911455e-06	0.07182491368981946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09991873549946745	2.260850786112643	0.0	0.07182491368981947	0.07182491368981946	0.03591245684490972	0.03591245684490973	0.07182491368981946	0.07182491368981946	0.030023691650809026	2.401703825200331e-06	0.017948929437041843	0.07182491368981946	0.03591245684490972	0.07182491368981946	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.07182491368981946	0.09991873549946745	1000.0	0.0	-1000.0	0.0	0.0	0.07182491368981947	0.07182491368981946	0.03591245684490972	0.07182491368981946
4.6000000000000005	4.6000000000000005	3.112198391598683e-06	0.0688592884983299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09813195205353266	2.2680332774816256	0.0	0.0688592884983299	0.0688592884983299	0.03442964424916494	0.03442964424916495	0.0688592884983299	0.0688592884983299	0.028080194194014533	2.142970975603085e-06	0.017052515576924075	0.0688592884983299	0.03442964424916494	0.0688592884983299	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.0688592884983299	0.09813195205353266	1000.0	0.0	-1000.0	0.0	0.0	0.0688592884983299	0.0688592884983299	0.03442964424916494	0.0688592884983299
4.7	4.7	2.9051179944886395e-06	0.06608537292379604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09643422112688858	2.274919206331459	0.0	0.06608537292379603	0.06608537292379604	0.033042686461898015	0.033042686461898015	0.06608537292379603	0.06608537292379603	0.026295371094966963	1.919802288012394e-06	0.016221438986615298	0.06608537292379603	0.033042686461898015	0.06608537292379603	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.06608537292379604	0.09643422112688858	1000.0	0.0	-1000.0	0.0	0.0	0.06608537292379603	0.06608537292379604	0.033042686461898015	0.06608537292379603
4.800000000000001	4.800000000000001	2.7193501066169223e-06	0.06348751005622355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0948190629176438	2.2815277436238395	0.0	0.06348751005622355	0.06348751005622355	0.03174375502811177	0.031743755028111775	0.06348751005622355	0.06348751005622355	0.024654262162002075	1.7264007255223742e-06	0.015449787408767011	0.06348751005622355	0.03174375502811177	0.06348751005622355	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.06348751005622355	0.0948190629176438	1000.0	0.0	-1000.0	0.0	0.0	0.06348751005622355	0.06348751005622355	0.03174375502811177	0.06348751005622355
4.9	4.9	2.5520826451614522e-06	0.061051522529139236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09328058328449262	2.2878764946294616	0.0	0.06105152252913924	0.061051522529139236	0.030525761264569615	0.030525761264569618	0.061051522529139236	0.061051522529139236	0.023143453378105215	1.5580455484629507e-06	0.014732265225891853	0.061051522529139236	0.030525761264569615	0.061051522529139236	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.061051522529139236	0.09328058328449262	1000.0	0.0	-1000.0	0.0	0.0	0.06105152252913924	0.061051522529139236	0.030525761264569615	0.061051522529139236
5.0	5.0	2.400945446274504e-06	0.05876455802619643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09181341248279162	2.2939816468823753	0.0	0.05876455802619643	0.05876455802619643	0.029382279013098207	0.02938227901309821	0.05876455802619642	0.05876455802619642	0.021750907903793054	1.410871105707736e-06	0.014064122356178184	0.05876455802619642	0.029382279013098207	0.05876455802619642	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.05876455802619643	0.09181341248279162	1000.0	0.0	-1000.0	0.0	0.0	0.05876455802619643	0.05876455802619643	0.029382279013098207	0.05876455802619642
5.1000000000000005	5.1000000000000005	2.26393065702801e-06	0.05661495313580139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09041265126027889	2.299858102684996	0.0	0.056614953135801394	0.05661495313580139	0.028307476567900686	0.028307476567900693	0.05661495313580139	0.05661495313580139	0.020465816669431945	1.2816942638340801e-06	0.01344109222812978	0.05661495313580139	0.028307476567900686	0.05661495313580139	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.05661495313580139	0.09041265126027889	1000.0	0.0	-1000.0	0.0	0.0	0.056614953135801394	0.05661495313580139	0.028307476567900686	0.05661495313580139
5.2	5.2	2.139329067708249e-06	0.05459211192915783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08907382308210832	2.3055195979985763	0.0	0.05459211192915783	0.05459211192915783	0.02729605596457891	0.027296055964578913	0.054592111929157826	0.054592111929157826	0.01927846542552847	1.1678799343813837e-06	0.012859337269402813	0.054592111929157826	0.02729605596457891	0.054592111929157826	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.05459211192915783	0.08907382308210832	1000.0	0.0	-1000.0	0.0	0.0	0.05459211192915783	0.05459211192915783	0.02729605596457891	0.054592111929157826
5.300000000000001	5.300000000000001	2.025679212260984e-06	0.052686397506886716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08779283167591755	2.3109788091914925	0.0	0.05268639750688672	0.052686397506886716	0.026343198753443355	0.026343198753443358	0.052686397506886716	0.052686397506886716	0.018180116418874032	1.0672357832127872e-06	0.01231540093051847	0.052686397506886716	0.026343198753443355	0.052686397506886716	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.052686397506886716	0.08779283167591755	1000.0	0.0	-1000.0	0.0	0.0	0.05268639750688672	0.052686397506886716	0.026343198753443355	0.052686397506886716
5.4	5.4	1.921726150732362e-06	0.05088903532566248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086565923320878	2.3162474489421805	0.0	0.05088903532566248	0.05088903532566248	0.025444517662831234	0.025444517662831238	0.050889035325662475	0.050889035325662475	0.017162903260579603	9.779291065893085e-07	0.011806165486872088	0.050889035325662475	0.025444517662831234	0.050889035325662475	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.05088903532566248	0.086565923320878	1000.0	0.0	-1000.0	0.0	0.0	0.05088903532566248	0.05088903532566248	0.025444517662831234	0.050889035325662475
5.5	5.5	1.8263879152235982e-06	0.04919202698181639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08538965330955149	2.321336352474747	0.0	0.04919202698181639	0.04919202698181639	0.02459601349090819	0.024596013490908192	0.049192026981816385	0.049192026981816385	0.016219737525750524	8.984208274000068e-07	0.011328814889571265	0.049192026981816385	0.02459601349090819	0.049192026981816385	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.04919202698181639	0.08538965330955149	1000.0	0.0	-1000.0	0.0	0.0	0.04919202698181639	0.04919202698181639	0.02459601349090819	0.049192026981816385
5.6000000000000005	5.6000000000000005	1.738728056008347e-06	0.04758807327683758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08426085608351698	2.3262555551729283	0.0	0.04758807327683759	0.04758807327683758	0.023794036638418788	0.02379403663841879	0.04758807327683758	0.04758807327683758	0.015344225775979912	8.274127949197816e-07	0.01088080202952603	0.04758807327683758	0.023794036638418788	0.04758807327683758	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.04758807327683758	0.08426085608351698	1000.0	0.0	-1000.0	0.0	0.0	0.04758807327683759	0.04758807327683758	0.023794036638418788	0.04758807327683758
5.7	5.7	1.657933069715768e-06	0.04607050552211107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08317661860656661	2.3310143625006114	0.0	0.04607050552211106	0.04607050552211107	0.02303525276105553	0.02303525276105553	0.04607050552211106	0.04607050552211106	0.014530595834362876	7.638054830526165e-07	0.01045981986122049	0.04607050552211106	0.02303525276105553	0.04607050552211106	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.04607050552211107	0.08317661860656661	1000.0	0.0	-1000.0	0.0	0.0	0.04607050552211106	0.04607050552211107	0.02303525276105553	0.04607050552211106
5.800000000000001	5.800000000000001	1.5832934514350552e-06	0.044633224175065725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08213425669937917	2.3356214130528223	0.0	0.04463322417506572	0.044633224175065725	0.02231661208753286	0.02231661208753286	0.04463322417506572	0.04463322417506572	0.013773631277488364	7.066637269676307e-07	0.010063775914946482	0.04463322417506572	0.02231661208753286	0.04463322417506572	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.044633224175065725	0.08213425669937917	1000.0	0.0	-1000.0	0.0	0.0	0.04463322417506572	0.044633224175065725	0.02231661208753286	0.04463322417506572
5.9	5.9	1.5141888999208994e-06	0.04327064383476847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08113129356784826	2.3400847354703287	0.0	0.043270643834768474	0.04327064383476847	0.02163532191738423	0.021635321917384234	0.04327064383476847	0.04327064383476847	0.013068613134975041	6.551893650657319e-07	0.009690769713719844	0.04327064383476847	0.02163532191738423	0.04327064383476847	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.04327064383476847	0.08113129356784826	1000.0	0.0	-1000.0	0.0	0.0	0.043270643834768474	0.04327064383476847	0.02163532191738423	0.04327064383476847
6.0	6.0	1.4500750850019986e-06	0.04197764425849333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0801654408904971	2.344411799853806	0.0	0.041977644258493325	0.04197764425849333	0.020988822129246663	0.020988822129246663	0.041977644258493325	0.041977644258493325	0.012411268173208931	6.086985340773981e-07	0.00933907286240282	0.041977644258493325	0.020988822129246663	0.041977644258493325	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.04197764425849333	0.0801654408904971	1000.0	0.0	-1000.0	0.0	0.0	0.041977644258493325	0.04197764425849333	0.020988822129246663	0.041977644258493325
6.1000000000000005	6.1000000000000005	1.3904728130073965e-06	0.04074952637644222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07923458179053437	2.3486095642796547	0.0	0.04074952637644222	0.04074952637644222	0.020374763188221106	0.02037476318822111	0.04074952637644222	0.04074952637644222	0.011797722824751816	5.666032072301529e-07	0.009007111374224391	0.04074952637644222	0.020374763188221106	0.04074952637644222	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.04074952637644222	0.07923458179053437	1000.0	0.0	-1000.0	0.0	0.0	0.04074952637644222	0.04074952637644222	0.020374763188221106	0.04074952637644222
6.2	6.2	1.3349589735023721e-06	0.03958197285574817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07833675553854767	2.352684516917299	0.0	0.039581972855748174	0.03958197285574817	0.01979098642787408	0.019790986427874083	0.03958197285574817	0.03958197285574817	0.01122446217873947	5.283960446566695e-07	0.008693449990077758	0.03958197285574817	0.01979098642787408	0.03958197285574817	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.03958197285574817	0.07833675553854767	1000.0	0.0	-1000.0	0.0	0.0	0.039581972855748174	0.03958197285574817	0.01979098642787408	0.03958197285574817
6.300000000000001	6.300000000000001	1.2831589055009801e-06	0.03847101272113088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07747014380700003	2.356642714202875	0.0	0.03847101272113089	0.03847101272113088	0.019235506360565438	0.01923550636056544	0.03847101272113088	0.03847101272113088	0.010688293460885198	4.936378916090388e-07	0.008396778252312942	0.03847101272113088	0.019235506360565438	0.03847101272113088	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.03847101272113088	0.07747014380700003	1000.0	0.0	-1000.0	0.0	0.0	0.03847101272113089	0.03847101272113088	0.019235506360565438	0.03847101272113088
6.4	6.4	1.234739937063265e-06	0.03741298958625517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07663305830305835	2.3604898154749887	0.0	0.03741298958625518	0.03741298958625517	0.01870649479312758	0.018706494793127585	0.03741298958625517	0.03741298958625517	0.010186313491874184	4.619474202215273e-07	0.008115898121788803	0.03741298958625517	0.01870649479312758	0.03741298958625517	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.03741298958625517	0.07663305830305835	1000.0	0.0	-1000.0	0.0	0.0	0.03741298958625518	0.03741298958625517	0.01870649479312758	0.03741298958625517
6.5	6.5	1.1894058986775207e-06	0.036404533100939745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07582392962715352	2.3642311144336143	0.0	0.036404533100939745	0.036404533100939745	0.01820226655046987	0.018202266550469873	0.036404533100939745	0.036404533100939745	0.009715879671804595	4.3299251405008493e-07	0.007849712953772877	0.036404533100939745	0.01820226655046987	0.036404533100939745	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.036404533100939745	0.07582392962715352	1000.0	0.0	-1000.0	0.0	0.0	0.036404533100939745	0.036404533100939745	0.01820226655046987	0.036404533100939745
6.6000000000000005	6.6000000000000005	1.1468924478531708e-06	0.035442533264510384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07504129722289263	2.3678715677437085	0.0	0.035442533264510384	0.035442533264510384	0.01772126663225519	0.017721266632255192	0.035442533264510384	0.035442533264510384	0.00927458409060248	4.064830754148237e-07	0.00759721767157511	0.035442533264510384	0.01772126663225519	0.035442533264510384	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.035442533264510384	0.07504129722289263	1000.0	0.0	-1000.0	0.0	0.0	0.035442533264510384	0.035442533264510384	0.01772126663225519	0.035442533264510384
6.7	6.7	1.1069630719707884e-06	0.034524117295498896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07428380029986786	2.3714158210701606	0.0	0.034524117295498896	0.034524117295498896	0.017262058647749445	0.017262058647749448	0.034524117295498896	0.034524117295498896	0.008860230410694149	3.8216499895964037e-07	0.007357489997049364	0.034524117295498896	0.017262058647749445	0.034524117295498896	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.034524117295498896	0.07428380029986786	1000.0	0.0	-1000.0	0.0	0.0	0.034524117295498896	0.034524117295498896	0.017262058647749445	0.034524117295498896
6.800000000000001	6.800000000000001	1.0694056602310529e-06	0.03364662878311214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07355016962482384	2.374868232799711	0.0	0.03364662878311214	0.03364662878311214	0.016823314391556068	0.01682331439155607	0.03364662878311214	0.03364662878311214	0.008470813209256231	3.5981510480043473e-07	0.007129682614690472	0.03364662878311214	0.016823314391556068	0.03364662878311214	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.03364662878311214	0.07355016962482384	1000.0	0.0	-1000.0	0.0	0.0	0.03364662878311214	0.03364662878311214	0.016823314391556068	0.03364662878311214
6.9	6.9	1.0340295547430842e-06	0.03280760887701887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07283922008883095	2.3782328956780234	0.0	0.032807608877018876	0.03280760887701887	0.01640380443850943	0.016403804438509435	0.03280760887701887	0.03280760887701887	0.008104499503670365	3.392368641834546e-07	0.006913016161358751	0.03280760887701887	0.01640380443850943	0.03280760887701887	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.03280760887701887	0.07283922008883095	1000.0	0.0	-1000.0	0.0	0.0	0.032807608877018876	0.03280760887701887	0.01640380443850943	0.03280760887701887
7.0	7.0	1.0006630063427503e-06	0.03200477929947951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07214984396878338	2.3815136565657244	0.0	0.03200477929947951	0.03200477929947951	0.01600238964973975	0.016002389649739754	0.03200477929947951	0.03200477929947951	0.0077596122158921765	3.202567820203908e-07	0.006706772946978446	0.03200477929947951	0.01600238964973975	0.03200477929947951	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.03200477929947951	0.07214984396878338	1000.0	0.0	-1000.0	0.0	0.0	0.03200477929947951	0.03200477929947951	0.01600238964973975	0.03200477929947951
7.1000000000000005	7.1000000000000005	9.691487982027422e-07	0.03123599906903105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07148099789689634	2.3847141344956735	0.0	0.031235999069031045	0.03123599906903105	0.01561799953451552	0.015617999534515523	0.031235999069031045	0.031235999069031045	0.007434603651146741	3.027203757732504e-07	0.00651028513696699	0.031235999069031045	0.01561799953451552	0.031235999069031045	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.03123599906903105	0.07148099789689634	1000.0	0.0	-1000.0	0.0	0.0	0.031235999069031045	0.03123599906903105	0.01561799953451552	0.031235999069031045
7.2	7.2	9.39349009620807e-07	0.030499335510620215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07083171860510552	2.3878377344025767	0.0	0.030499335510620215	0.030499335510620215	0.015249667755310104	0.015249667755310106	0.03049933551062021	0.03049933551062021	0.007128078184840088	2.864925148953368e-07	0.0063229485957603335	0.03049933551062021	0.015249667755310104	0.03049933551062021	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.030499335510620215	0.07083171860510552	1000.0	0.0	-1000.0	0.0	0.0	0.030499335510620215	0.030499335510620215	0.015249667755310104	0.03049933551062021
7.300000000000001	7.300000000000001	9.111365222584906e-07	0.029792965546992255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0702010959715638	2.390887667953639	0.0	0.02979296554699225	0.029792965546992255	0.014896482773496126	0.014896482773496126	0.02979296554699225	0.02979296554699225	0.00683874347383564	2.714521168631583e-07	0.006144199077282477	0.02979296554699225	0.014896482773496126	0.02979296554699225	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.029792965546992255	0.0702010959715638	1000.0	0.0	-1000.0	0.0	0.0	0.02979296554699225	0.029792965546992255	0.014896482773496126	0.02979296554699225
7.4	7.4	8.843959067577167e-07	0.02911519342384282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06958827592263227	2.3938669645083386	0.0	0.02911519342384282	0.02911519342384282	0.014557596711921408	0.01455759671192141	0.02911519342384282	0.02911519342384282	0.006565412370371296	2.574913016425258e-07	0.0059735146857778565	0.02911519342384282	0.014557596711921408	0.02911519342384282	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.02911519342384282	0.06958827592263227	1000.0	0.0	-1000.0	0.0	0.0	0.02911519342384282	0.02911519342384282	0.014557596711921408	0.02911519342384282
7.5	7.5	8.590221561433043e-07	0.0284644403503757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06899245623090407	2.396778483850723	0.0	0.028464440350375698	0.0284644403503757	0.014232220175187849	0.014232220175187849	0.028464440350375698	0.028464440350375698	0.006306993299081669	2.44513748804645e-07	0.00581041218883516	0.028464440350375698	0.014232220175187849	0.028464440350375698	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.0284644403503757	0.06899245623090407	1000.0	0.0	-1000.0	0.0	0.0	0.028464440350375698	0.0284644403503757	0.014232220175187849	0.028464440350375698
7.6000000000000005	7.6000000000000005	8.349195758572557e-07	0.027839235087852972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06841288267865266	2.39962492788576	0.0	0.02783923508785297	0.027839235087852972	0.013919617543926484	0.013919617543926484	0.02783923508785297	0.02783923508785297	0.0060624815984242795	2.324332828864267e-07	0.005654443691112384	0.02783923508785297	0.013919617543926484	0.02783923508785297	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.027839235087852972	0.06841288267865266	1000.0	0.0	-1000.0	0.0	0.0	0.02783923508785297	0.027839235087852972	0.013919617543926484	0.02783923508785297
7.7	7.7	8.120008087994642e-07	0.02723820539100865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0678488455509899	2.4024088513945445	0.0	0.027238205391008647	0.02723820539100865	0.013619102695504324	0.013619102695504324	0.027238205391008647	0.027238205391008647	0.005830951722737837	2.2117265215372512e-07	0.00550519363000107	0.027238205391008647	0.013619102695504324	0.027238205391008647	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.02723820539100865	0.0678488455509899	1000.0	0.0	-1000.0	0.0	0.0	0.027238205391008647	0.02723820539100865	0.013619102695504324	0.027238205391008647
7.800000000000001	7.800000000000001	7.9018597703007e-07	0.026660070217457827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0672996764268557	2.405132671933645	0.0	0.02666007021745783	0.026660070217457827	0.013330035108728912	0.013330035108728914	0.026660070217457827	0.026660070217457827	0.0056115502129400864	2.1066247169941162e-07	0.005362276058963581	0.026660070217457827	0.013330035108728912	0.026660070217457827	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.026660070217457827	0.0672996764268557	1000.0	0.0	-1000.0	0.0	0.0	0.02666007021745783	0.026660070217457827	0.013330035108728912	0.026660070217457827
7.9	7.9	7.694019172720368e-07	0.026103632621226988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06676474525353968	2.407798678955392	0.0	0.026103632621226988	0.026103632621226988	0.013051816310613492	0.013051816310613494	0.026103632621226988	0.026103632621226988	0.0054034893512598615	2.0084030459621504e-07	0.00522533218726341	0.026103632621226988	0.013051816310613492	0.026103632621226988	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.026103632621226988	0.06676474525353968	1000.0	0.0	-1000.0	0.0	0.0	0.026103632621226988	0.026103632621226988	0.013051816310613492	0.026103632621226988
8.0	8.0	7.495815044973855e-07	0.025567773262710612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06624345766661958	2.4104090422175144	0.0	0.02556777326271061	0.025567773262710612	0.012783886631355304	0.012783886631355304	0.02556777326271061	0.02556777326271061	0.005206041427888486	1.9164986291718062e-07	0.005094028148628251	0.02556777326271061	0.012783886631355304	0.02556777326271061	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.025567773262710612	0.06624345766661958	1000.0	0.0	-1000.0	0.0	0.0	0.02556777326271061	0.025567773262710612	0.012783886631355304	0.02556777326271061
8.1	8.1	7.306630996347255e-07	0.025051444550143683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06573525243524186	2.4129658195437855	0.0	0.025051444550143687	0.025051444550143683	0.012525722275071838	0.012525722275071842	0.025051444550143683	0.025051444550143683	0.005018533582771016	1.830403238452506e-07	0.004968052985633223	0.025051444550143683	0.012525722275071838	0.025051444550143683	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.025051444550143683	0.06573525243524186	1000.0	0.0	-1000.0	0.0	0.0	0.025051444550143687	0.025051444550143683	0.012525722275071838	0.025051444550143683
8.200000000000001	8.200000000000001	7.125899956335597e-07	0.024553665214323235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06523959923861274	2.4154709639988003	0.0	0.02455366521432323	0.024553665214323235	0.012276832607161616	0.012276832607161616	0.02455366521432323	0.02455366521432323	0.004840343111699434	1.7496571509044324e-07	0.004847116810384979	0.02455366521432323	0.012276832607161616	0.02455366521432323	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.024553665214323235	0.06523959923861274	1000.0	0.0	-1000.0	0.0	0.0	0.02455366521432323	0.024553665214323235	0.012276832607161616	0.02455366521432323
8.3	8.3	6.953099492995737e-07	0.024073515369145714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06475599657381714	2.4179263305202325	0.0	0.024073515369145718	0.024073515369145714	0.012036757684572855	0.012036757684572857	0.024073515369145714	0.024073515369145714	0.004670893224103908	1.6738438366755895e-07	0.00473094913442402	0.024073515369145714	0.012036757684572855	0.024073515369145714	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.024073515369145714	0.06475599657381714	1000.0	0.0	-1000.0	0.0	0.0	0.024073515369145718	0.024073515369145714	0.012036757684572855	0.024073515369145714
8.4	8.4	6.78774764124783e-07	0.023610131989808474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0642839698293089	2.4203336820571466	0.0	0.023610131989808478	0.023610131989808474	0.011805065994904235	0.011805065994904237	0.023610131989808474	0.023610131989808474	0.0045096491978678386	1.6025852992891392e-07	0.00461929734859644	0.023610131989808474	0.011805065994904235	0.023610131989808474	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.023610131989808474	0.0642839698293089	1000.0	0.0	-1000.0	0.0	0.0	0.023610131989808478	0.023610131989808474	0.011805065994904235	0.023610131989808474
8.5	8.5	6.629399178823909e-07	0.023162704769572055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0638230695092103	2.4226946952561286	0.0	0.02316270476957205	0.023162704769572055	0.011581352384786026	0.011581352384786026	0.02316270476957205	0.02316270476957205	0.004356114890835879	1.5355379800931914e-07	0.004511925337983615	0.02316270476957205	0.011581352384786026	0.02316270476957205	1000.0	0.0	-1000.0	0.1	0.0	-1000.0	1000.0	1.0	1000.0	0.023162704769572055	0.0638230695092103	1000.0	0.0	-1000.0	0.0	0.0	0.02316270476957205	0.023162704769572055	0.011581352384786026	0.02316270476957205
